UserID,UserName,Age,Gender,Email,total_courses,enrollment_frequency,avg_spending,total_spending,diversity_score,avg_course_rating,preferred_category,preferred_level,learning_depth_index,preferred_teacher,teacher_diversity
U01937,hcharles,21,Female,larry13@outlook.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U01938,cynthiakoch,33,Female,brownpatricia@gmail.com,2,2,245.45,490.9,2,4.345,Artificial Intelligence,Beginner,0.0,TC00027,2
U01939,wayne63,35,Male,townsenddonald@yahoo.com,4,4,104.6525,418.61,4,2.975,Data Science,Intermediate,0.5,TC00008,4
U01940,shaffertravis,16,Female,diazchristopher@hotmail.com,2,2,138.185,276.37,2,3.41,Design,Advanced,1.0,TC00048,2
U01941,charlessullivan,26,Female,laura74@yahoo.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00030,1
U01942,mike82,27,Male,lindsey50@yahoo.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00009,1
U01943,james23,17,Male,sarahscott@yahoo.com,14,14,107.125,1499.75,7,3.733571428571429,Finance,Intermediate,0.3333333333333333,TC00042,2
U01944,lisa00,19,Female,amandawarren@gmail.com,2,2,0.0,0.0,2,3.875,Data Science,Beginner,0.0,TC00016,2
U01945,bakerkimberly,29,Female,mcclainsean@gmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00009,1
U01946,oschmidt,19,Female,seanmueller@hotmail.com,1,1,0.0,0.0,1,1.73,Machine Learning,Intermediate,0.0,TC00025,1
U01947,gilmorebrent,27,Female,jeremynavarro@yahoo.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00044,1
U01948,keith04,33,Female,kimberlyroberts@hotmail.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00035,1
U01949,iwest,19,Male,clayton00@outlook.com,1,1,0.0,0.0,1,1.73,Machine Learning,Intermediate,0.0,TC00026,1
U01950,juarezkatherine,29,Male,jeanne26@outlook.com,2,2,0.0,0.0,2,1.8699999999999999,Machine Learning,Advanced,1.0,TC00021,2
U01951,tara17,19,Female,alexissimmons@yahoo.com,3,3,0.0,0.0,2,3.3333333333333335,Cybersecurity,Beginner,0.0,TC00004,3
U01952,williamscaleb,15,Female,austin19@hotmail.com,2,2,0.0,0.0,2,1.8699999999999999,Design,Advanced,0.5,TC00049,2
U01953,stevenfox,19,Male,amyhorne@outlook.com,15,15,84.23,1263.45,11,3.4553333333333334,Data Science,Intermediate,1.25,TC00040,2
U01954,ujoyce,35,Male,moransusan@gmail.com,1,1,0.0,0.0,1,3.32,Web Development,Beginner,0.0,TC00039,1
U01955,ochoaphillip,29,Female,theresa83@yahoo.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00023,1
U01956,jlong,34,Male,billyanderson@outlook.com,1,1,0.0,0.0,1,2.88,Programming,Beginner,0.0,TC00016,1
U01957,carl93,30,Male,stephaniedougherty@outlook.com,1,1,0.0,0.0,1,4.79,Marketing,Advanced,1.0,TC00010,1
U01958,elopez,16,Male,william09@yahoo.com,12,12,131.73833333333332,1580.86,8,3.1658333333333335,Finance,Advanced,1.6666666666666667,TC00040,2
U01959,sandrarogers,26,Female,ykelly@gmail.com,12,12,112.3275,1347.93,8,3.0725,Cybersecurity,Advanced,2.3333333333333335,TC00042,2
U01960,molinacarly,19,Female,fernando50@gmail.com,1,1,326.02,326.02,1,2.69,Business,Intermediate,0.0,TC00028,1
U01961,jordancole,30,Male,douglas62@gmail.com,14,14,65.29571428571428,914.14,7,3.02,Project Management,Beginner,0.5,TC00040,2
U01962,ramosvalerie,19,Male,jonathan98@hotmail.com,11,11,141.67181818181817,1558.3899999999999,9,3.3654545454545457,Design,Beginner,0.6,TC00040,2
U01963,pricejessica,30,Male,josebell@gmail.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00060,1
U01964,mayandrea,32,Male,nmoore@hotmail.com,4,4,69.0925,276.37,4,3.2125,Data Science,Advanced,1.0,TC00008,4
U01965,ppham,19,Female,sellerswilliam@yahoo.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00023,1
U01966,lthornton,25,Female,bethany09@outlook.com,4,4,144.0225,576.09,4,1.88,Artificial Intelligence,Beginner,0.3333333333333333,TC00011,4
U01967,jamespoole,27,Female,gabrielladavis@outlook.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U01968,riveralisa,30,Female,ruizmark@gmail.com,2,2,207.755,415.51,2,3.7750000000000004,Artificial Intelligence,Beginner,0.0,TC00013,2
U01969,beckkim,26,Male,carolynweeks@hotmail.com,1,1,248.1,248.1,1,1.2,Artificial Intelligence,Beginner,0.0,TC00027,1
U01970,janetsnyder,16,Female,kimberly01@hotmail.com,2,2,0.0,0.0,2,3.465,Digital Marketing,Advanced,0.5,TC00029,2
U01971,davidsmith,17,Female,todd55@outlook.com,1,1,0.0,0.0,1,4.79,Marketing,Advanced,1.0,TC00028,1
U01972,jennifer19,18,Male,mollybaker@outlook.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00039,1
U01973,parsonsdeanna,30,Male,tparrish@hotmail.com,1,1,0.0,0.0,1,2.43,Programming,Intermediate,0.0,TC00047,1
U01974,ashley84,31,Female,vjohnson@gmail.com,2,2,245.45,490.9,2,4.5,Artificial Intelligence,Advanced,0.5,TC00029,2
U01975,brendabaker,29,Male,smithguy@outlook.com,1,1,394.26,394.26,1,1.35,Cybersecurity,Intermediate,0.0,TC00031,1
U01976,pfinley,24,Male,cmosley@gmail.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00049,1
U01977,jesseaguilar,32,Male,donnajames@gmail.com,2,2,44.795,89.59,2,2.3449999999999998,Artificial Intelligence,Advanced,1.0,TC00030,2
U01978,ballardjulie,26,Male,stephensullivan@gmail.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00027,1
U01979,jerry02,25,Female,whitecasey@yahoo.com,12,12,104.94333333333333,1259.32,8,2.4908333333333332,Business,Beginner,0.5714285714285714,TC00042,2
U01980,zsanchez,15,Female,trevorleonard@outlook.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00023,1
U01981,zreed,27,Female,stephaniethornton@outlook.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00016,1
U01982,znelson,35,Female,jeffreycarpenter@gmail.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00003,1
U01983,hrosales,29,Female,garrettbarbara@yahoo.com,1,1,53.86,53.86,1,2.47,Finance,Beginner,0.0,TC00005,1
U01984,adamlewis,15,Female,melissa46@hotmail.com,1,1,0.0,0.0,1,2.14,Digital Marketing,Beginner,0.0,TC00035,1
U01985,wrightjonathan,22,Female,rfoster@gmail.com,1,1,0.0,0.0,1,3.32,Web Development,Beginner,0.0,TC00034,1
U01986,victor49,29,Female,steven68@gmail.com,1,1,346.71,346.71,1,1.23,Project Management,Advanced,1.0,TC00043,1
U01987,ashleyhodges,15,Male,xanderson@outlook.com,13,13,102.47384615384615,1332.16,10,3.0484615384615386,Business,Beginner,0.3333333333333333,TC00040,2
U01988,thompsontyler,17,Female,rcase@hotmail.com,1,1,490.9,490.9,1,4.55,Artificial Intelligence,Beginner,0.0,TC00029,1
U01989,erica39,26,Female,lauradelacruz@hotmail.com,13,13,63.27076923076923,822.52,8,3.163846153846154,Finance,Advanced,1.0,TC00040,2
U01990,mcdonaldnancy,16,Male,robertsdavid@hotmail.com,2,2,0.0,0.0,2,3.07,Business,Advanced,0.5,TC00048,2
U01991,aliciavance,16,Female,paul27@outlook.com,3,3,121.30333333333333,363.90999999999997,3,1.8366666666666667,Business,Advanced,2.0,TC00058,2
U01992,cruzraymond,18,Male,scott44@yahoo.com,2,2,173.355,346.71,1,2.34,Project Management,Advanced,1.0,TC00018,1
U01993,bradley00,23,Female,markclark@yahoo.com,14,14,90.215,1263.01,8,2.9014285714285712,Finance,Beginner,0.2857142857142857,TC00040,2
U01994,cameronwilliams,20,Female,wesley31@gmail.com,11,11,108.91545454545454,1198.07,8,3.241818181818182,Artificial Intelligence,Beginner,0.5714285714285714,TC00042,2
U01995,evansmarie,35,Female,brianlane@hotmail.com,1,1,0.0,0.0,1,1.81,Machine Learning,Advanced,1.0,TC00034,1
U01996,brianlittle,29,Female,matthew92@hotmail.com,1,1,394.26,394.26,1,1.35,Cybersecurity,Intermediate,0.0,TC00031,1
U01997,melissa23,16,Male,ztaylor@gmail.com,1,1,346.71,346.71,1,1.23,Project Management,Advanced,1.0,TC00043,1
U01998,christopher36,23,Male,courtney73@outlook.com,15,15,105.80866666666667,1587.13,10,2.9013333333333335,Cybersecurity,Intermediate,0.8,TC00042,2
U01999,marissa62,17,Female,vbowen@yahoo.com,2,2,453.205,906.41,1,3.83,Artificial Intelligence,Beginner,0.0,TC00027,1
U02000,kathryn80,32,Male,john49@outlook.com,2,2,28.66,57.32,2,3.13,Design,Advanced,2.0,TC00013,2
U02001,kimberlywilliams,30,Male,mark43@outlook.com,1,1,0.0,0.0,1,1.81,Machine Learning,Advanced,1.0,TC00049,1
U02002,qturner,23,Female,williamyoung@gmail.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00049,1
U02003,ledanielle,31,Male,jeremybrooks@gmail.com,4,4,122.725,490.9,4,3.4,Artificial Intelligence,Advanced,1.5,TC00037,4
U02004,zdavidson,27,Male,wgill@hotmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00009,1
U02005,smithjonathan,27,Male,ganderson@outlook.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00044,1
U02006,mccoysarah,34,Male,alan64@gmail.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U02007,cassieharper,25,Female,dawsonandrew@hotmail.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00023,1
U02008,mallory85,25,Male,donnamacdonald@yahoo.com,1,1,0.0,0.0,1,4.11,Marketing,Intermediate,0.0,TC00047,1
U02009,singhtracy,34,Male,joshua71@hotmail.com,1,1,299.57,299.57,1,3.74,Data Science,Beginner,0.0,TC00016,1
U02010,harveygregory,31,Male,pricesavannah@gmail.com,14,14,134.32285714285715,1880.52,9,3.4785714285714286,Digital Marketing,Beginner,0.5,TC00040,2
U02011,lindsaysteele,27,Male,katherinehenson@outlook.com,1,1,0.0,0.0,1,3.32,Web Development,Beginner,0.0,TC00026,1
U02012,laurahendricks,17,Female,paul34@outlook.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00034,1
U02013,yjoseph,29,Female,john33@gmail.com,2,2,0.0,0.0,2,4.045,Artificial Intelligence,Advanced,0.5,TC00033,2
U02014,andrewyoung,23,Female,bbarnett@yahoo.com,3,3,18.213333333333335,54.64,3,3.766666666666667,Cybersecurity,Beginner,0.3333333333333333,TC00012,3
U02015,christopherrobinson,30,Male,kennethsantiago@yahoo.com,14,14,86.36785714285715,1209.15,9,3.267142857142857,Cybersecurity,Beginner,0.42857142857142855,TC00040,2
U02016,wlee,25,Male,zbrooks@hotmail.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U02017,kimberlygriffin,22,Female,brittany31@gmail.com,2,2,26.93,53.86,2,3.16,Finance,Beginner,0.0,TC00006,2
U02018,melissaedwards,35,Male,xbraun@yahoo.com,1,1,0.0,0.0,1,1.28,Programming,Beginner,0.0,TC00036,1
U02019,schwartzandrew,25,Female,robert67@yahoo.com,3,3,89.90333333333332,269.71,2,3.736666666666667,Web Development,Advanced,1.0,TC00058,2
U02020,davidmorse,18,Male,edward77@yahoo.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00023,1
U02021,ashleygonzales,25,Female,ytanner@hotmail.com,1,1,0.0,0.0,1,2.38,Cybersecurity,Advanced,1.0,TC00031,1
U02022,thomasmichelle,27,Female,scott77@outlook.com,11,11,87.11727272727272,958.29,8,2.5536363636363637,Programming,Beginner,0.5,TC00042,2
U02023,savery,31,Female,richard67@hotmail.com,2,2,0.0,0.0,2,3.165,Programming,Beginner,0.0,TC00039,2
U02024,paulmccullough,24,Female,brentjohnson@yahoo.com,2,2,0.0,0.0,2,3.22,Business,Advanced,0.5,TC00028,2
U02025,juliesnyder,21,Male,ulopez@gmail.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00047,1
U02026,danielle92,19,Female,amyrobinson@outlook.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00027,1
U02027,tami42,28,Male,steven35@outlook.com,1,1,0.0,0.0,1,2.14,Digital Marketing,Beginner,0.0,TC00017,1
U02028,mariejohnson,35,Female,markjacobs@gmail.com,2,2,0.0,0.0,2,2.6399999999999997,Design,Advanced,2.0,TC00003,2
U02029,haynesscott,28,Male,jillian99@yahoo.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00009,1
U02030,brenda53,28,Female,jessica38@yahoo.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U02031,simmonsmartin,20,Male,crystal76@yahoo.com,2,2,59.52,119.04,2,1.94,Finance,Beginner,0.0,TC00004,2
U02032,nwebb,17,Male,kimberlysmith@yahoo.com,2,2,0.0,0.0,2,3.06,Project Management,Advanced,1.0,TC00018,2
U02033,jasmineharris,25,Male,goodwinmichael@outlook.com,1,1,0.0,0.0,1,2.98,Marketing,Advanced,1.0,TC00050,1
U02034,garrettjenkins,31,Female,stevensadam@hotmail.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U02035,andersondavid,32,Male,johnsonrobert@outlook.com,15,15,102.12866666666667,1531.93,9,2.872,Business,Advanced,1.1666666666666667,TC00040,2
U02036,james18,26,Male,lindsey11@yahoo.com,2,2,44.795,89.59,2,2.245,Artificial Intelligence,Advanced,1.0,TC00021,2
U02037,wmacias,18,Female,parkerdylan@hotmail.com,2,2,163.995,327.99,2,2.8049999999999997,Finance,Beginner,0.0,TC00005,2
U02038,leonardcalvin,32,Female,clarkcameron@yahoo.com,11,11,47.26818181818182,519.95,9,3.689090909090909,Project Management,Advanced,1.25,TC00042,2
U02039,tonyoliver,29,Male,virginia52@outlook.com,13,13,145.64538461538461,1893.39,10,3.3876923076923076,Artificial Intelligence,Beginner,0.375,TC00042,2
U02040,uphillips,30,Male,parksalyssa@yahoo.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00015,1
U02041,hbarnes,34,Male,leesteven@gmail.com,3,3,12.63,37.89,3,2.54,Design,Advanced,1.0,TC00007,3
U02042,downsjulian,32,Female,gabriel66@gmail.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00014,1
U02043,patelrebekah,23,Female,novakmark@outlook.com,1,1,0.0,0.0,1,3.15,Business,Advanced,1.0,TC00052,1
U02044,marilynglover,24,Female,james43@gmail.com,2,2,0.0,0.0,2,3.89,Cybersecurity,Beginner,0.0,TC00056,2
U02045,butlermichael,28,Female,bbolton@yahoo.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00043,1
U02046,nicole90,17,Male,moorerachel@gmail.com,1,1,0.0,0.0,1,3.32,Web Development,Beginner,0.0,TC00026,1
U02047,mark74,18,Female,erin97@yahoo.com,1,1,0.0,0.0,1,4.68,Project Management,Beginner,0.0,TC00060,1
U02048,amypayne,19,Female,jasminewarner@outlook.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00027,1
U02049,dfitzgerald,22,Male,andrew00@gmail.com,1,1,248.1,248.1,1,1.2,Artificial Intelligence,Beginner,0.0,TC00027,1
U02050,lcrawford,28,Male,williamlowe@hotmail.com,3,3,0.0,0.0,3,2.6633333333333336,Data Science,Beginner,0.0,TC00002,3
U02051,nielsenannette,31,Female,larabrian@hotmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00043,1
U02052,whitneylee,21,Male,wongmichael@gmail.com,2,2,386.485,772.97,1,2.8,Business,Advanced,0.5,TC00004,2
U02053,crystal60,19,Female,sean60@hotmail.com,1,1,0.0,0.0,1,2.0,Business,Advanced,1.0,TC00028,1
U02054,lmcbride,23,Male,tbell@gmail.com,2,2,0.0,0.0,2,2.3150000000000004,Programming,Beginner,0.0,TC00019,2
U02055,jose80,33,Female,joseph52@hotmail.com,14,14,139.91571428571427,1958.82,9,3.125,Business,Advanced,0.8571428571428571,TC00042,2
U02056,smithjamie,35,Female,lwilson@outlook.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00005,1
U02057,timothy68,16,Male,romerochristy@gmail.com,2,2,0.0,0.0,2,2.775,Artificial Intelligence,Beginner,0.0,TC00001,2
U02058,kathleenhernandez,16,Male,john36@hotmail.com,13,13,96.42846153846153,1253.57,8,3.017692307692308,Artificial Intelligence,Beginner,0.375,TC00042,2
U02059,gbanks,20,Female,johnsonjimmy@hotmail.com,1,1,0.0,0.0,1,2.98,Marketing,Advanced,1.0,TC00003,1
U02060,johnnybennett,31,Female,natalie42@hotmail.com,3,3,0.0,0.0,2,3.2099999999999995,Data Science,Advanced,0.5,TC00008,2
U02061,cohenbeth,25,Female,blake71@outlook.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00010,1
U02062,martin27,35,Male,mlittle@yahoo.com,1,1,0.0,0.0,1,2.38,Cybersecurity,Advanced,1.0,TC00031,1
U02063,hmcdonald,26,Male,zbullock@gmail.com,2,2,18.945,37.89,2,1.4100000000000001,Design,Advanced,2.0,TC00048,2
U02064,debra55,35,Male,xford@gmail.com,15,15,137.86666666666667,2068.0,10,3.108,Artificial Intelligence,Beginner,0.625,TC00042,2
U02065,mary34,20,Male,sandersvirginia@outlook.com,2,2,0.0,0.0,2,2.195,Cybersecurity,Advanced,2.0,TC00053,2
U02066,adamcamacho,18,Male,qhammond@outlook.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00044,1
U02067,kinglaurie,26,Female,abradford@hotmail.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00057,1
U02068,harperjoshua,15,Male,william40@gmail.com,13,13,94.86615384615385,1233.26,7,3.433076923076923,Programming,Beginner,0.3,TC00042,2
U02069,cassandra76,18,Male,davidweber@gmail.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00016,1
U02070,jeffreypham,31,Female,imarquez@gmail.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00009,1
U02071,stevensvalerie,24,Male,matthewmcmillan@outlook.com,13,13,69.73153846153846,906.51,8,3.3,Artificial Intelligence,Intermediate,0.6,TC00042,2
U02072,williammarsh,16,Male,rsmith@hotmail.com,1,1,0.0,0.0,1,2.01,Marketing,Advanced,1.0,TC00038,1
U02073,parkertara,19,Female,markjohnson@yahoo.com,2,2,18.945,37.89,2,2.45,Data Science,Advanced,1.0,TC00008,2
U02074,sburns,27,Female,danieltucker@gmail.com,14,14,120.84,1691.76,9,2.7935714285714286,Data Science,Beginner,0.7142857142857143,TC00040,2
U02075,stephaniechavez,26,Male,powellelizabeth@outlook.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00044,1
U02076,gardnershane,24,Female,monicagreer@outlook.com,1,1,0.0,0.0,1,2.61,Design,Advanced,1.0,TC00051,1
U02077,singhalbert,24,Male,jmorse@hotmail.com,14,14,61.19857142857143,856.78,10,3.0635714285714286,Web Development,Beginner,0.7142857142857143,TC00040,2
U02078,diamondgonzalez,34,Female,rayanthony@hotmail.com,2,2,171.185,342.37,2,3.35,Business,Advanced,0.5,TC00052,1
U02079,briancoleman,29,Female,xmeyer@yahoo.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U02080,obrandt,33,Male,patrick16@gmail.com,2,2,416.755,833.51,2,4.695,Artificial Intelligence,Beginner,0.0,TC00014,2
U02081,carmenbrooks,19,Female,jenkinsevan@gmail.com,2,2,59.52,119.04,2,2.135,Design,Advanced,1.0,TC00003,2
U02082,richard11,26,Female,natalie18@hotmail.com,1,1,0.0,0.0,1,2.2,Web Development,Beginner,0.0,TC00025,1
U02083,bakertyler,27,Female,nathanburch@gmail.com,2,2,243.96,487.92,2,2.92,Business,Advanced,0.5,TC00026,2
U02084,ashley58,21,Female,deborahsanders@yahoo.com,3,3,0.26,0.78,3,3.476666666666667,Machine Learning,Intermediate,1.0,TC00004,3
U02085,sshaffer,22,Female,norrisdiana@outlook.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00047,1
U02086,xrussell,30,Male,oduran@outlook.com,2,2,171.305,342.61,2,4.22,Data Science,Intermediate,0.0,TC00008,2
U02087,stonewalter,28,Female,cburke@hotmail.com,1,1,0.0,0.0,1,4.68,Project Management,Beginner,0.0,TC00009,1
U02088,amandacardenas,18,Female,huffmanpaul@gmail.com,1,1,0.0,0.0,1,4.11,Marketing,Intermediate,0.0,TC00045,1
U02089,dannyrosario,16,Female,martinstephanie@gmail.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U02090,kennethhughes,22,Female,pstuart@outlook.com,1,1,0.0,0.0,1,3.65,Data Science,Beginner,0.0,TC00016,1
U02091,bianca39,27,Male,allendavid@yahoo.com,3,3,12.63,37.89,3,1.4466666666666665,Cybersecurity,Advanced,0.5,TC00021,3
U02092,tiffany14,25,Female,martineric@yahoo.com,1,1,89.59,89.59,1,2.68,Artificial Intelligence,Intermediate,0.0,TC00027,1
U02093,joshua56,18,Male,christopherthompson@yahoo.com,2,2,124.05,248.1,2,2.8200000000000003,Artificial Intelligence,Beginner,0.0,TC00030,2
U02094,wrightstephanie,24,Female,jonathangarcia@gmail.com,11,11,35.841818181818184,394.26,9,3.0090909090909093,Cybersecurity,Beginner,0.14285714285714285,TC00040,2
U02095,ngeorge,32,Female,yfry@yahoo.com,1,1,119.04,119.04,1,2.75,Finance,Intermediate,0.0,TC00023,1
U02096,jprice,31,Male,salinasdaniel@yahoo.com,13,13,62.72615384615385,815.44,9,3.646153846153846,Machine Learning,Intermediate,1.6666666666666667,TC00042,2
U02097,jeannecole,15,Female,jacksonaaron@outlook.com,2,2,163.995,327.99,2,3.01,Design,Beginner,0.0,TC00032,2
U02098,grahamdouglas,25,Male,timothywoods@yahoo.com,13,13,87.51692307692308,1137.72,8,2.5907692307692307,Business,Advanced,1.2,TC00042,2
U02099,christopher01,21,Female,joshua64@yahoo.com,1,1,394.26,394.26,1,1.35,Cybersecurity,Intermediate,0.0,TC00031,1
U02100,francisholly,15,Female,dacosta@gmail.com,1,1,248.1,248.1,1,1.2,Artificial Intelligence,Beginner,0.0,TC00027,1
U02101,paynecourtney,27,Male,jenkinschristina@gmail.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00026,1
U02102,richardsingh,20,Female,luis72@gmail.com,3,3,0.0,0.0,3,3.546666666666667,Cybersecurity,Intermediate,1.0,TC00033,3
U02103,wwalker,33,Male,harrisadam@outlook.com,3,3,157.42666666666665,472.28,2,4.076666666666667,Programming,Beginner,0.0,TC00056,2
U02104,billjones,15,Male,fwilliams@yahoo.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00016,1
U02105,kbrown,32,Female,amcgrath@outlook.com,1,1,394.26,394.26,1,1.35,Cybersecurity,Intermediate,0.0,TC00006,1
U02106,ryan68,28,Female,davidsonjennifer@yahoo.com,1,1,0.0,0.0,1,2.38,Cybersecurity,Advanced,1.0,TC00031,1
U02107,izimmerman,31,Male,torresmichelle@gmail.com,2,2,0.0,0.0,2,2.615,Artificial Intelligence,Advanced,0.5,TC00027,2
U02108,cesar18,27,Female,rebeccakent@yahoo.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00043,1
U02109,monicayoung,23,Male,logan02@hotmail.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00052,1
U02110,nathaniel05,25,Male,hdelgado@yahoo.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00003,1
U02111,amandamorris,21,Male,washingtonamy@outlook.com,1,1,0.0,0.0,1,3.93,Cybersecurity,Intermediate,0.0,TC00031,1
U02112,edwin13,22,Female,karen97@gmail.com,2,2,0.0,0.0,2,4.165,Data Science,Beginner,0.0,TC00016,2
U02113,johnrangel,28,Female,mendezchristopher@yahoo.com,2,2,163.995,327.99,1,2.48,Project Management,Beginner,0.0,TC00060,1
U02114,stuartriley,32,Male,hudsonheather@gmail.com,1,1,0.0,0.0,1,2.14,Digital Marketing,Beginner,0.0,TC00036,1
U02115,sharon51,18,Male,martinkaren@outlook.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00010,1
U02116,frank20,32,Female,osherman@yahoo.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00014,1
U02117,rknight,31,Male,fletchermatthew@outlook.com,1,1,0.0,0.0,1,2.88,Programming,Beginner,0.0,TC00060,1
U02118,travis60,27,Male,jrichardson@yahoo.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00038,1
U02119,cookecurtis,24,Female,oneillmario@outlook.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U02120,garyhaley,19,Male,sanchezashley@outlook.com,2,2,44.795,89.59,2,2.295,Artificial Intelligence,Intermediate,0.0,TC00011,2
